,open,high,low,close,prev_close,volume,turnover,vwap,trades,daily_return,log_return,price_range,volatility_30d,volatility_90d,decade,year,month,RSI,PE_Ratio,SMA_50,SMA_100,SMA_200,EMA_20,EMA_50,RSI_14,BB_mid,BB_upper,BB_lower,BB_width,BB_squeeze,MACD,MACD_signal,MACD_hist
2013-01-14,841.0,853.0,839.0,847.55,839.9,1614000.0,1362473064.2,844.16,64347.0,0.0091082271699012,0.0090669974329139,14.0,0.1727638296613068,0.2081542261309371,2010s,2013,1,,,816.882,815.7180000000001,774.5384999999999,841.1197811802194,826.8077034145579,56.303420516878845,840.4925,867.0576389081668,813.9273610918331,53.13027781633377,False,8.479369965517776,9.458875145614217,-0.9795051800964405
2013-01-15,846.15,851.8,838.0,847.15,847.55,2374487.0,2005275789.85,844.51,88697.0,-0.0004719485576072,-0.00047205996038,13.799999999999956,0.1572192427044513,0.2081340075696208,2010s,2013,1,,,817.716,816.2875,775.0609999999999,841.6940877344842,827.6054405355557,56.03736912945234,841.28,867.6432599204134,814.9167400795866,52.72651984082677,False,7.945068172137326,9.15611375091884,-1.2110455787815138
2013-01-16,846.05,870.9,846.05,861.35,847.15,4469088.0,3861802788.8,864.11,95112.0,0.0167620846367231,0.0166231512882629,24.850000000000023,0.1619548609288404,0.2093989966938682,2010s,2013,1,,,818.926,817.0794999999999,775.71625,843.566079378819,828.9287565929849,62.76412082936977,842.3725000000001,870.1956912912827,814.5493087087174,55.646382582565366,False,8.56867710128779,9.03862642099263,-0.4699493197048401
2013-01-17,862.1,893.55,859.75,890.0,861.35,5055697.0,4446039378.85,879.41,127554.0,0.033261740291403,0.0327205368338073,33.799999999999955,0.1836454033584538,0.2162744576402513,2010s,2013,1,,,820.794,818.1455000000001,776.4497499999999,847.9883575332171,831.3237073148287,72.05483929179739,844.9799999999999,879.8905986010553,810.0694013989445,69.82119720211085,False,11.245080939211448,9.479917324636395,1.7651636145750533
2013-01-18,895.0,902.95,885.65,900.2,890.0,5201345.0,4660332028.6,895.99,134895.0,0.0114606741573033,0.0113954981326467,17.300000000000068,0.1815128772875306,0.1983705700614636,2010s,2013,1,,,823.045,819.4834999999999,777.193,852.960894911006,834.0247384005216,74.49476829545122,848.7275,890.1957183307437,807.2592816692562,82.9364366614875,False,14.027504676169201,10.389434794942957,3.6380698812262438
2013-01-21,938.1,955.0,918.05,919.95,900.2,10047910.0,9351326003.65,930.67,216013.0,0.0219395689846699,0.02170235988127,36.950000000000045,0.1872333794409315,0.1915425302030879,2010s,2013,1,,,825.711,821.0525000000001,778.05225,859.3408096813864,837.3943565024621,78.42312361712086,853.6899999999999,903.8743716493707,803.5056283506292,100.36874329874149,False,17.62310726579517,11.8361692891134,5.78693797668177
2013-01-22,920.0,930.7,915.55,920.05,919.95,4266371.0,3946847006.75,925.11,92922.0,0.0001087015598673,0.0001086956522808,15.150000000000093,0.1831396867106185,0.1880873308083002,2010s,2013,1,,,828.32,822.457,778.9205000000001,865.1226373307782,840.6357542866793,78.44122963978667,858.6575,914.4475696214714,802.8674303785286,111.58013924294278,False,20.247318898513072,13.518399210993335,6.728919687519737
2013-01-23,922.1,928.8,916.2,923.05,920.05,2674869.0,2466891969.85,922.25,53437.0,0.0032606923536764,0.0032553878241951,12.599999999999907,0.1799248916280016,0.1881234279916105,2010s,2013,1,,,830.9889999999999,823.9760000000001,779.79275,870.6395290135612,843.8676854911233,79.01027536533803,863.3975,924.1938855829252,802.6011144170749,121.59277116585031,False,22.311902725872983,15.277099913969266,7.034802811903717
2013-01-24,925.0,928.35,907.0,915.55,923.05,3071712.0,2813581980.25,915.97,86396.0,-0.0081252369860788,-0.0081584266288557,21.350000000000023,0.1830262773308791,0.1827693846426113,2010s,2013,1,,,833.6080000000001,825.4495,780.6622500000001,874.9167167265554,846.6787566483342,73.76804451345296,868.29,929.3505273474432,807.2294726525568,122.12105469488642,False,23.076896861543787,16.83705930348417,6.239837558059616
2013-01-25,916.25,917.35,905.1,912.2,915.55,3220389.0,2931351606.7,910.25,113798.0,-0.003659002785211,-0.0036657133101226,12.25,0.1838676282769582,0.1796874848921276,2010s,2013,1,,,836.3489999999999,826.654,781.569,878.4675056097406,849.248217171929,71.48652096611522,871.8875,934.4517396173353,809.3232603826648,125.12847923467052,False,23.146030194487935,18.098853481684927,5.047176712803008
2013-01-28,911.35,913.15,895.0,897.55,912.2,3063239.0,2758383230.55,900.48,82131.0,-0.0160600745450559,-0.0161904351605209,18.149999999999977,0.1902437824961938,0.1795943678803968,2010s,2013,1,,,838.8140000000001,827.7090000000001,782.37525,880.2848860278605,851.1424047338143,62.39778734423329,874.7875,936.4102903410884,813.1647096589116,123.24558068217675,False,21.76776109415073,18.832635004178087,2.9351260899726412
2013-01-29,895.0,902.0,880.1,882.85,897.55,3529188.0,3145932196.75,891.4,88307.0,-0.0163779176647539,-0.0165135183682718,21.899999999999977,0.197360158445784,0.1818018274975615,2010s,2013,1,,,841.1640000000001,828.6275,783.1139999999999,880.5291825966357,852.3858398422922,54.86067858837471,876.8950000000001,936.4578186738102,817.33218132619,119.12563734762011,False,19.26720540477936,18.919549084298342,0.34765632048101835
2013-01-30,887.5,903.4,887.5,899.4,882.85,4032649.0,3622355830.95,898.26,122000.0,0.0187461063600837,0.0185725635877997,15.899999999999975,0.2020676446360133,0.1841097478545679,2010s,2013,1,,,843.7280000000001,829.6405,783.9295000000001,882.326403301718,854.2295323974964,60.62700694603781,879.4675,938.2051349805309,820.729865019469,117.47526996106194,False,18.408739204790095,18.817387108396694,-0.4086479036065995
2013-01-31,896.65,898.0,883.1,886.65,899.4,3825017.0,3395434980.0,887.69,87191.0,-0.0141761174116077,-0.0142775583981188,14.899999999999975,0.2073775855220569,0.1832189209827465,2010s,2013,1,,,846.1439999999999,830.5155,784.6375,882.7381744158401,855.5009232838692,54.8172440240196,880.7625,938.9015789396276,822.6234210603725,116.2781578792551,False,16.50927150730797,18.35576398817895,-1.8464924808709782
2013-02-01,891.35,899.8,883.6,894.0,886.65,1863597.0,1662884081.4,892.3,58544.0,0.008289629504314,0.0082554592350259,16.199999999999932,0.201694708744722,0.1831507360986537,2010s,2013,2,,,848.549,831.038,785.3975,883.8107292333791,857.0106909982272,57.35429623969767,882.3700000000001,940.0836160159153,824.656383984085,115.42723203183027,False,15.419269504923932,17.768465091527947,-2.349195586604015
2013-02-04,896.05,901.0,884.1,886.7,894.0,3130914.0,2795787588.25,892.96,75743.0,-0.0081655480984339,-0.0081990687875527,16.899999999999977,0.2027822315633385,0.1835595619345195,2010s,2013,2,,,850.81,831.1675,786.1054999999999,884.0858978778192,858.1749776257477,54.10482364817208,883.875,940.3149028305975,827.4350971694025,112.87980566119495,False,13.807224978783438,16.976217068979047,-3.1689920901956086
2013-02-05,884.0,885.9,873.0,874.75,886.7,2219184.0,1945966447.5,876.88,75475.0,-0.0134769369572572,-0.0135685751381639,12.899999999999975,0.2080127870383959,0.1850951223083096,2010s,2013,2,,,852.5690000000001,831.3589999999999,786.75375,883.1967647465984,858.8249785031694,49.1915890290522,885.0799999999999,939.5270230199764,830.6329769800235,108.89404603995285,False,11.433603484185824,15.867694352020402,-4.434090867834579
2013-02-06,880.45,882.9,870.8,875.65,874.75,2257604.0,1980644219.5,877.32,63286.0,0.0010288653901113,0.0010283364708759,12.100000000000025,0.2069726905377023,0.1834614395160239,2010s,2013,2,,,854.346,831.5595,787.41425,882.4780252469225,859.484783267751,49.56307244290608,886.2275,938.7339354446796,833.7210645553204,105.01287088935919,False,9.515425920222697,14.597240665660863,-5.081814745438166
2013-02-07,871.6,882.0,868.35,872.9,875.65,1952688.0,1707424343.4,874.4,72846.0,-0.0031405241820362,-0.0031454659773694,13.649999999999975,0.2028879718001331,0.183105265160552,2010s,2013,2,,,855.8379999999999,831.9635,788.0844999999999,881.5658323662632,860.0108701984275,48.39864642970245,887.3700000000001,937.5026703011858,837.2373296988144,100.26534060237145,False,7.684769128853077,13.214746358299307,-5.52997722944623
2013-02-08,869.95,874.0,857.0,863.55,872.9,2190791.0,1897181047.25,865.98,76919.0,-0.010711421697789,-0.0107692019513758,17.0,0.1913897652828081,0.1837949010295523,2010s,2013,2,,,857.235,832.096,788.77,879.8500388075714,860.1496596024108,44.56500704405404,888.5525,934.9469810119645,842.1580189880356,92.78896202392889,False,5.4170492025222075,11.655206927143887,-6.238157724621679
2013-02-11,865.0,875.0,860.6,868.4,863.55,1904074.0,1654002433.8,868.66,52486.0,0.0056163511087952,0.0056006382142086,14.399999999999975,0.191770690917011,0.1675582699378555,2010s,2013,2,,,858.523,832.4164999999999,789.5334999999999,878.759558921136,860.4732023631005,46.91395411852722,889.5949999999999,932.9474345209802,846.2425654790196,86.70486904196059,False,3.9655073889864525,10.117267019512399,-6.151759630525946
2013-02-12,868.6,880.35,865.2,875.45,868.4,2223818.0,1943460779.5,873.93,72638.0,0.0081183786273606,0.008085601868189,15.149999999999975,0.19281813642921,0.1677320517298021,2010s,2013,2,,,859.538,832.7735,790.3689999999999,878.4443628334087,861.0605277606261,50.21619951992485,891.01,930.1743446860202,851.8456553139798,78.32868937204034,False,3.3454617243761504,8.76290596048515,-5.417444236108999
2013-02-13,884.0,888.0,872.5,879.0,875.45,2407720.0,2123037547.7,881.76,56398.0,0.0040550573990518,0.0040468578128511,15.5,0.1917872080594961,0.1678179826974091,2010s,2013,2,,,860.4659999999999,833.1160000000001,791.2885000000001,878.4972806587983,861.7640364758958,51.84074779074466,891.8924999999999,928.9833312539159,854.8016687460839,74.18166250783202,False,3.104736924759777,7.631272153340076,-4.526535228580299
2013-02-14,880.0,883.45,851.0,856.05,879.0,2808132.0,2437807681.45,868.12,99837.0,-0.0261092150170648,-0.0264561120343502,32.450000000000045,0.2028381613985002,0.173640715343333,2010s,2013,2,,,860.7090000000001,833.3779999999999,792.0979999999998,876.3594444055794,861.539956614096,42.24355800867957,890.1949999999999,930.6091442143726,849.7808557856273,80.82828842874528,False,1.0499840256327388,6.315014527798609,-5.26503050216587
2013-02-15,854.9,857.4,834.1,845.8,856.05,3289431.0,2776479125.7,844.06,102410.0,-0.0119735996729163,-0.0120458606124386,23.299999999999955,0.2056700134398229,0.1748752688804589,2010s,2013,2,,,860.9329999999999,833.4639999999999,792.841,873.4490211288577,860.9227034135432,38.789622403732636,887.475,932.1517041609527,842.7982958390473,89.35340832190536,False,-1.3894945594454384,4.7741127103498,-6.163607269795238
2013-02-18,848.0,854.6,843.2,847.5,845.8,1213793.0,1031705457.55,849.98,37609.0,0.002009931425869,0.0020079142162171,11.399999999999975,0.2051112331812436,0.1747198910770921,2010s,2013,2,,,861.317,833.6039999999999,793.672,870.9776857832521,860.3963228875219,39.670655238411925,883.8525,929.1862619620581,838.5187380379418,90.66752392411627,False,-3.1493197237153936,3.1894262235367616,-6.338745947252155
2013-02-19,849.0,855.0,834.25,848.4,847.5,2212004.0,1863205014.15,842.32,67628.0,0.0010619469026549,0.0010613834359221,20.75,0.2041590853889086,0.1732745840545132,2010s,2013,2,,,861.8839999999999,833.753,794.5057499999999,868.827429994371,859.9258788527171,40.16170389306322,880.2699999999999,924.8779931467421,835.6620068532576,89.21598629348455,False,-4.420415567816121,1.6674578652661853,-6.087873433082307
2013-02-20,857.95,878.85,856.6,874.8,848.4,3399774.0,2957281772.15,869.85,83256.0,0.031117397454031,0.0306430661120853,22.25,0.2231819240022018,0.1798998888346816,2010s,2013,2,,,862.7280000000001,834.04,795.4992499999998,869.3962461853832,860.509177721238,52.4006279782589,877.8574999999998,917.6868369125764,838.0281630874233,79.65867382515307,False,-3.2599303679768354,0.6819802186175812,-3.9419105865944166
2013-02-21,869.0,876.8,853.65,859.2,874.8,3706369.0,3202151449.3,863.96,78597.0,-0.0178326474622769,-0.0179935650480124,23.149999999999977,0.2294982837060233,0.1822660617276419,2010s,2013,2,,,863.227,834.1030000000001,796.3695,868.4251751201086,860.4578374184443,46.36577246145179,875.04,911.4698836259562,838.6101163740437,72.85976725191244,False,-3.558012557641405,-0.16601833663421606,-3.391994221007189
2013-02-22,858.5,872.0,858.0,862.6,859.2,2223041.0,1924530729.65,865.72,80843.0,0.0039571694599627,0.0039493604591424,14.0,0.2266428962525158,0.1813573261575687,2010s,2013,2,,,863.694,834.151,797.2397500000001,867.870396537241,860.5418437941917,47.77742454466159,872.5600000000001,904.8572314269002,840.2627685731,64.59446285380022,False,-3.479780511849981,-0.8287707716773691,-2.651009740172612
2013-02-25,864.0,864.95,851.0,854.35,862.6,2258056.0,1930616726.55,854.99,90782.0,-0.0095641085091583,-0.0096101383194603,13.950000000000044,0.227289262786423,0.1803713935803575,2010s,2013,2,,,864.0980000000001,834.5005,798.0340000000001,866.5827397241704,860.2990263904979,44.70287952194525,870.4,901.4129684241005,839.3870315758994,62.02593684820113,False,-4.0369516382318125,-1.470406944988258,-2.5665446932435545
2013-02-26,849.7,849.7,818.75,823.5,854.35,3080139.0,2560792337.65,831.39,109004.0,-0.036109322877041,-0.0367773962765873,30.950000000000045,0.2506929676982454,0.1901547065337442,2010s,2013,2,,,863.94,834.5825,798.696,862.4796216552019,858.8559273163607,35.50254679833317,867.4325000000001,904.2451304833784,830.6198695166219,73.62526096675651,False,-6.88844523709804,-2.5540146034102147,-4.334430633687825
2013-02-27,830.0,840.95,827.15,831.3,823.5,4048013.0,3375995341.3,833.99,116288.0,0.009471766848816,0.0094271909193473,13.800000000000068,0.2471141073181975,0.1907782124606491,2010s,2013,2,,,863.776,834.7355,799.41825,859.510133878516,857.7753027157192,38.9251351422853,864.0274999999999,900.9878268803948,827.0671731196051,73.92065376078972,False,-8.421798395900964,-3.727571361908365,-4.6942270339925996
2013-02-28,837.2,839.55,805.75,813.85,831.3,6324405.0,5179692459.7,819.0,130981.0,-0.0209912185733188,-0.0212146666995351,33.799999999999955,0.2311340963059522,0.1940939255137621,2010s,2013,2,,,863.2959999999999,834.6745,800.0110000000001,855.1615496996096,856.0527418249067,34.51271608483718,860.3875,902.0119472060686,818.7630527939315,83.24889441213713,False,-10.919191344867386,-5.165895358500169,-5.753295986367217
2013-03-01,816.0,818.5,805.5,810.4,813.85,3178835.0,2579339959.65,811.41,71387.0,-0.0042391104011796,-0.0042481209030336,13.0,0.2271169223712958,0.1927388219377629,2010s,2013,3,,,862.9989999999999,834.5895000000002,800.607,850.8985449663135,854.26243822393,33.69936749248137,856.2075000000001,900.3348906458411,812.080109354159,88.2547812916821,False,-13.026616688418017,-6.738039624483738,-6.288577063934278
2013-03-04,808.9,818.25,804.9,812.6,810.4,3416863.0,2774969720.45,812.14,79898.0,0.0027147087857848,0.0027110306191527,13.350000000000025,0.2149910368149959,0.1910888863404234,2010s,2013,3,,,862.837,834.485,801.16175,847.2510644933312,852.6286171171092,34.7552878649432,852.5024999999999,898.2629917500954,806.7420082499045,91.52098350019082,False,-14.353783362841796,-8.261188372155349,-6.092594990686447
2013-03-05,819.1,834.45,819.1,826.35,812.6,3008011.0,2489027930.5,827.47,80798.0,0.0169209943391581,0.0167794290332087,15.350000000000025,0.2231752452018066,0.1923994046801266,2010s,2013,3,,,862.95,834.6240000000001,801.78425,845.2604869225378,851.5980831125167,41.072115786811054,850.0825000000001,896.0080263838264,804.1569736161738,91.85105276765262,False,-14.133144337244062,-9.435579565173093,-4.697564772070969
2013-03-06,831.9,838.4,826.7,835.25,826.35,2463693.0,2053380844.85,833.46,59431.0,0.0107702547346766,0.0107126686500307,11.699999999999932,0.2261866095949058,0.1931431341977672,2010s,2013,3,,,863.09,834.925,802.42925,844.3071072156295,850.9569818139867,44.79760764334356,848.0625,892.7913423956234,803.3336576043766,89.45768479124672,False,-13.089246019898269,-10.166312856118129,-2.92293316378014
2013-03-07,831.25,841.5,824.05,836.5,835.25,2406954.0,1998267485.55,830.21,87301.0,0.0014965579167913,0.0014954391900127,17.450000000000045,0.2260953164947819,0.1931340291644613,2010s,2013,3,,,863.466,835.177,803.08375,843.5635731950933,850.3900413506931,45.32047579200039,846.2425000000001,889.6590172904438,802.8259827095563,86.83303458088744,False,-12.022496671323552,-10.537549619159215,-1.4849470521643369
2013-03-08,843.0,854.7,840.0,851.3,836.5,2315993.0,1963667172.55,847.87,77766.0,0.0176927674835623,0.0175380724631325,14.700000000000044,0.2338153204101954,0.1952713322575547,2010s,2013,3,,,863.687,835.6620000000001,803.914,844.3003757479416,850.4257260036071,51.21267812558373,845.6299999999999,888.3586345496024,802.9013654503974,85.45726909920495,False,-9.869089099974985,-10.403857515322368,0.5347684153473828
2013-03-11,852.1,860.6,840.05,844.5,851.3,2415898.0,2058416676.8,852.03,71745.0,-0.0079877833901091,-0.0080198566421565,20.550000000000068,0.2308069906876448,0.1957494310969458,2010s,2013,3,,,863.786,835.951,804.67275,844.319387581471,850.193344591701,48.62027681320238,844.4350000000001,885.7973029485822,803.0726970514179,82.72460589716434,False,-8.611928306468712,-10.045471673551637,1.4335433670829243
2013-03-12,850.5,854.5,843.55,847.85,844.5,1954963.0,1661573330.35,849.93,67429.0,0.0039668442865601,0.0039589971052817,10.950000000000044,0.2272419760328007,0.1958145215551396,2010s,2013,3,,,863.929,836.33,805.39925,844.6556363832357,850.1014487253598,49.96405452475253,843.055,881.8205150596741,804.2894849403258,77.53103011934832,False,-7.261595168462691,-9.488696372533848,2.2271012040711575
2013-03-13,842.2,856.6,840.2,845.0,847.85,2149116.0,1826513774.45,849.89,81751.0,-0.0033614436515893,-0.0033671059959625,16.399999999999977,0.2192311841164787,0.1956379509933745,2010s,2013,3,,,863.87,836.6805,806.04475,844.6884329181656,849.9013919126006,48.794839721044504,841.3549999999999,876.2746807718825,806.4353192281174,69.83936154376511,False,-6.3482390612674635,-8.860604910280571,2.5123658490131078
2013-03-14,844.0,863.45,835.25,860.05,845.0,3380827.0,2877312819.55,851.07,77247.0,0.0178106508875739,0.017653899735226,28.200000000000045,0.2233375646813679,0.1974536691633021,2010s,2013,3,,,863.8560000000001,837.177,806.73875,846.1514393069117,850.2993765434791,54.808876669652584,841.555,876.8726100393897,806.2373899606102,70.63522007877941,False,-4.359732264333843,-7.960430381091226,3.600698116757383
2013-03-15,864.75,869.4,838.3,843.65,860.05,2924340.0,2484092222.85,849.45,96702.0,-0.019068658798907,-0.0192528104480534,31.100000000000023,0.2275709925588467,0.1992469301861943,2010s,2013,3,,,863.492,837.6239999999999,807.3084999999999,845.9132069919676,850.038616679029,48.16964478452231,841.4475,876.7237701654971,806.1712298345029,70.55254033099413,False,-4.060363893353497,-7.18041708354368,3.120053190190183
2013-03-18,835.0,843.5,830.8,834.3,843.65,1833998.0,1534607230.05,836.76,42162.0,-0.0110827949979257,-0.0111446667363176,12.700000000000044,0.2284320841163397,0.2002155772637981,2010s,2013,3,,,863.0459999999999,837.855,807.86875,844.8071872784468,849.4214160249495,44.83509306395162,840.7875,876.0808999339024,805.4941000660976,70.58679986780476,False,-4.525413017020128,-6.649416270238969,2.1240032532188415
2013-03-19,836.6,839.0,811.9,825.0,834.3,4107716.0,3388779276.25,824.98,76721.0,-0.0111470693994965,-0.0112096635733477,27.100000000000023,0.2275064390125053,0.2011294965247583,2010s,2013,3,,,862.5329999999999,838.0725,808.3790000000001,842.9207884900233,848.4637134357358,41.740008174170065,839.6175,875.3964452192151,803.8385547807848,71.55789043843038,False,-5.580076427106292,-6.435548301612434,0.8554718745061427
2013-03-20,829.4,829.8,813.35,822.7,825.0,4612611.0,3783073213.9,820.16,132894.0,-0.0027878787878787,-0.0027917721597963,16.449999999999932,0.227355590626124,0.2012058225372498,2010s,2013,3,,,861.933,838.2445,808.911,840.994999110021,847.4533717323736,40.98643708656535,837.0125,869.4350534717903,804.5899465282098,64.8451069435805,False,-6.526264837548638,-6.453691608799676,-0.07257322874896222
2013-03-21,825.0,832.8,804.75,812.6,822.7,3808222.0,3125641485.9,820.76,86056.0,-0.012276650054698,-0.0123526306212583,28.049999999999955,0.2292953587705369,0.2020245383200445,2010s,2013,3,,,861.184,838.2995,809.3922499999999,838.2907134804952,846.086572840908,37.762335172290854,834.6824999999999,867.0891639499944,802.2758360500054,64.81332789998896,False,-7.998905160971617,-6.762734319234065,-1.236170841737552
2013-03-22,808.3,821.0,804.35,810.6,812.6,2714879.0,2203241993.2,811.54,87272.0,-0.0024612355402412,-0.0024642693594182,16.649999999999977,0.2279023709158071,0.2009774617272849,2010s,2013,3,,,860.5980000000001,838.326,809.8114999999999,835.6535026728291,844.6949425334215,37.139323916306,832.0825000000001,863.3833874087991,800.7816125912011,62.60177481759797,False,-9.221071737317516,-7.254401802850755,-1.9666699344667604
2013-03-25,820.6,823.35,802.25,809.25,810.6,3213575.0,2616770152.75,814.29,80772.0,-0.0016654330125832,-0.0016668213878544,21.100000000000023,0.2267600800893535,0.2009931211513317,2010s,2013,3,,,859.832,838.3570000000001,810.26325,833.1388833706549,843.3049447870128,36.699192854646995,829.8275,860.8710089401163,798.7839910598836,62.08701788023268,False,-10.181218522348559,-7.839765146750317,-2.341453375598242
2013-03-26,802.5,805.0,780.0,783.35,809.25,4449515.0,3516586805.7,790.33,122048.0,-0.0320049428483163,-0.0325282979668576,25.0,0.2402358141107011,0.2072994626345247,2010s,2013,3,,,858.5559999999999,838.136,810.4927500000001,828.397084954402,840.9537704816398,29.480833982848978,827.82,865.1438797547443,790.4961202452558,74.64775950948842,False,-12.883541860793343,-8.848520489558922,-4.035021371234421
2013-03-27,802.5,805.0,780.0,783.35,809.25,4449515.0,3516586805.7,790.33,122048.0,0.0,0.0,25.0,0.2394008938577204,0.2069314722126136,2010s,2013,3,,,856.9960000000001,837.961,810.7225,824.1068863873161,838.694799090203,29.480833982848964,825.4225,867.6439771357597,783.2010228642404,84.44295427151928,False,-14.853925765719623,-10.049601544791063,-4.80432422092856
2013-03-28,785.0,785.95,764.4,772.9,783.35,6060564.0,4687928632.75,773.51,148724.0,-0.0133401416991127,-0.0134299207266707,21.550000000000068,0.2317636127952435,0.2078372157448802,2010s,2013,3,,,854.654,837.7239999999999,810.9935,819.2300400647146,836.1146108905872,26.996157740666973,823.375,871.5161247758433,775.2338752241567,96.28224955168662,False,-17.062016565696467,-11.452084548972143,-5.609932016724324
2013-03-29,785.0,785.95,764.4,772.9,783.35,6060564.0,4687928632.75,773.51,148724.0,0.0,0.0,21.550000000000068,0.2304627274029013,0.2071293633963642,2010s,2013,3,,,852.1080000000001,837.5765000000001,811.303,814.8176552966465,833.6356065419367,26.996157740666987,821.5,874.4498471738672,768.5501528261328,105.89969434773434,False,-18.597563299972308,-12.881180299172176,-5.716383000800132
2013-04-01,781.0,790.8,773.8,778.75,772.9,1903323.0,1484177315.4,779.78,55306.0,0.0075688963643421,0.0075403959888376,17.0,0.2320490731738438,0.2075083968262459,2010s,2013,4,,,849.284,837.4975,811.6157499999999,811.3826405064897,831.4832298148019,30.78361630210155,819.8075000000001,876.0187020578503,763.5962979421499,112.42240411570037,False,-19.122022270701677,-14.129348693478077,-4.9926735772236
2013-04-02,780.2,796.5,778.3,793.9,778.75,2539732.0,2002765080.2,788.57,72451.0,0.0194542536115569,0.0192674386294047,18.200000000000045,0.2406132497697513,0.2081127916707453,2010s,2013,4,,,846.7610000000001,837.5405000000001,811.9677499999999,809.7176271249192,830.0093776652019,39.53272864451452,818.1850000000001,875.4642154822507,760.9057845177495,114.55843096450121,False,-18.10646138143602,-14.924771231069666,-3.1816901503663537
2013-04-03,797.8,799.0,771.0,776.55,793.9,2130749.0,1676875960.5,786.99,61301.0,-0.0218541378007306,-0.0220964767150477,28.0,0.225578014549595,0.2113553648595542,2010s,2013,4,,,843.831,837.41,812.238,806.5588054939744,827.9129314822528,34.20102778533888,815.25,874.8173700854217,755.6826299145783,119.13474017084332,False,-18.48849816185259,-15.637516617226252,-2.850981544626338
2013-04-04,772.5,777.95,764.2,767.55,776.55,2723719.0,2095155132.95,769.23,79959.0,-0.0115897237782499,-0.0116574080968095,13.75,0.2229290566073341,0.2107517603552996,2010s,2013,4,,,840.8709999999999,837.2395,812.47625,802.843681161215,825.5457576986352,31.804793502480507,811.8025,874.1095704355606,749.4954295644394,124.61414087112121,False,-19.295068309906924,-16.369026955762386,-2.9260413541445374
2013-04-05,769.0,782.4,767.7,780.1,767.55,2969243.0,2305187993.75,776.36,90676.0,0.0163507263370465,0.016218492675057,14.699999999999932,0.2294070846950446,0.2123855428785506,2010s,2013,4,,,838.2289999999999,837.289,812.6875,800.6776162887184,823.7635711222182,38.29686440145112,808.2425000000001,869.1684021482456,747.3165978517545,121.85180429649108,False,-18.70597006909611,-16.836415578429133,-1.869554490666978
2013-04-08,778.1,794.35,778.0,789.4,780.1,2029499.0,1600159224.3,788.45,69182.0,0.0119215485194206,0.0118510466344793,16.350000000000023,0.232691386832463,0.2122087225944321,2010s,2013,4,,,836.0659999999999,837.44,812.9475,799.6035575945547,822.4159800978175,42.653583840151065,805.4875,864.4620161283881,746.5129838716118,117.94903225677626,False,-17.289372073371396,-16.927006877417586,-0.3623651959538101
2013-04-09,792.1,795.6,771.1,776.95,789.4,2990299.0,2344124216.2,783.91,88403.0,-0.0157714720040536,-0.0158971649960034,24.5,0.2138925678265202,0.2092334051852096,2010s,2013,4,,,833.948,837.556,813.1505000000001,797.4460759188828,820.6330004861385,38.71283775532166,801.9425,858.6762945788421,745.2087054211579,113.46758915768419,False,-16.97563436078508,-16.936732374091086,-0.03890198669399325
2013-04-10,780.1,783.95,771.6,779.4,776.95,2786488.0,2167526884.9,777.87,65571.0,0.0031533560718191,0.0031483946718655,12.350000000000025,0.2117597145137072,0.2086256764020094,2010s,2013,4,,,831.5479999999999,837.6379999999999,813.37625,795.7274020218463,819.0160200749174,39.889773375487145,798.6625,852.4221686525311,744.9028313474689,107.51933730506221,False,-16.340932342539077,-16.817572367780684,0.47664002524160765
2013-04-11,784.0,785.1,764.15,771.1,779.4,2612370.0,2015097082.0,771.37,71229.0,-0.0106492173466768,-0.0107063260656938,20.950000000000045,0.2057620630009355,0.2078867359791307,2010s,2013,4,,,829.2370000000001,837.6905,813.5382500000001,793.3819351626228,817.1369604641363,37.27801686452735,794.2149999999999,840.8347281478257,747.5952718521742,93.23945629565151,False,-16.319545492431303,-16.717966992710807,0.39842150027950396
2013-04-12,767.0,780.4,765.0,775.35,771.1,2594372.0,2009093654.75,774.4,68482.0,0.005511606795487,0.0054964734712431,15.399999999999975,0.2066616136863744,0.2074519148367873,2010s,2013,4,,,826.864,837.7064999999999,813.7407499999999,791.6646080042777,815.4982561322095,39.463677219248886,790.8,831.8454690101269,749.754530989873,82.09093802025382,False,-15.777780347846146,-16.529929663737875,0.7521493158917281
2013-04-15,773.05,799.95,773.05,793.6,775.35,3699483.0,2921818636.4,789.79,101959.0,0.0235377571419359,0.023265015660505,26.90000000000009,0.218716476267241,0.2110506289212748,2010s,2013,4,,,825.002,837.9060000000001,814.0497499999999,791.8489310514893,814.6395009897699,47.865053689905594,788.7650000000001,824.4101384438649,753.1198615561353,71.29027688772953,False,-13.71767625624409,-15.967478982239118,2.2498027259950284
2013-04-16,797.0,810.0,785.4,804.95,793.6,4062976.0,3257160700.3,801.67,106932.0,0.0143019153225807,0.0142006077176403,24.600000000000023,0.217008322551777,0.2118382018453298,2010s,2013,4,,,823.6059999999999,838.0875,814.3760000000001,793.0966519037285,814.2595205587986,52.298898548176105,787.7625,820.0901462253553,755.4348537746448,64.65529245071048,False,-11.04189468867844,-14.982362123526983,3.940467434848543
2013-04-17,805.85,809.6,769.2,773.7,804.95,7338828.0,5737330601.75,781.78,209414.0,-0.0388222870985776,-0.0395959621328946,40.39999999999998,0.240402907998965,0.2198892707389198,2010s,2013,4,,,821.567,837.9564999999999,814.61625,791.249351722421,812.6689511251203,41.76667034699575,785.3125,813.6755203081049,756.9494796918951,56.72604061620973,False,-11.312528563791716,-14.248395411579931,2.9358668477882155
