,Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,Cumulative_Return_%,MA_20,MA_50
3819,2009-02-17,RELIANCE,1301.15,1307.0,1258.2,1267.3,1320.2,3828752,4883192868.6,1275.4,,-4.006968641114989,inf,1296.98,1266.8319999999999
3820,2009-02-18,RELIANCE,1267.0,1317.8,1240.0,1295.15,1267.3,4574188,5923002767.25,1294.88,,2.197585417817418,inf,1305.7450000000001,1270.364
3821,2009-02-19,RELIANCE,1290.0,1309.0,1282.1,1293.75,1295.15,3004383,3892590209.0,1295.64,,-0.10809558738370775,inf,1313.6174999999998,1271.695
3822,2009-02-20,RELIANCE,1256.05,1283.0,1241.55,1253.4,1293.75,3677545,4620929166.1,1256.53,,-3.118840579710138,inf,1318.48,1271.583
3823,2009-02-24,RELIANCE,1235.0,1263.6,1201.35,1253.25,1253.4,4570169,5626253530.85,1231.08,,-0.011967448539978534,inf,1319.845,1270.506
3824,2009-02-25,RELIANCE,1265.0,1286.0,1262.55,1266.55,1253.25,2954972,3767070569.2,1274.82,,1.0612407739876286,inf,1319.4725,1269.0259999999998
3825,2009-02-26,RELIANCE,1258.0,1297.0,1251.3,1290.8,1266.55,3839552,4886505491.95,1272.68,,1.9146500335557224,inf,1320.5075,1267.072
3826,2009-02-27,RELIANCE,1289.4,1293.0,1246.55,1266.05,1290.8,4810161,6088056353.5,1265.67,,-1.9174155562441897,inf,1317.6299999999999,1265.365
3827,2009-03-02,RELIANCE,1228.7,1263.7,1215.0,1225.65,1266.05,4937991,6111476670.1,1237.64,,-3.1910272106156836,inf,1314.9125,1262.658
3828,2009-03-03,RELIANCE,1230.0,1251.95,1175.0,1196.85,1225.65,5237026,6415732890.9,1225.07,,-2.349773589523941,inf,1309.445,1259.5690000000002
3829,2009-03-04,RELIANCE,1155.35,1217.7,1155.35,1211.1,1196.85,5976700,7159859109.0,1197.96,,1.1906253916530896,inf,1304.625,1258.08
3830,2009-03-05,RELIANCE,1208.0,1220.0,1142.25,1149.8,1211.1,7117449,8298314693.35,1165.91,,-5.061514325819499,inf,1297.675,1255.8809999999999
3831,2009-03-06,RELIANCE,1130.0,1177.0,1115.3,1169.9,1149.8,4562909,5237495258.05,1147.84,,1.7481301095842874,inf,1288.9275000000002,1254.4389999999999
3832,2009-03-09,RELIANCE,1161.0,1168.0,1138.15,1153.35,1169.9,3346831,3845816766.9,1149.09,,-1.4146508248568408,inf,1277.1100000000001,1253.3029999999999
3833,2009-03-12,RELIANCE,1181.0,1214.6,1158.0,1202.0,1153.35,4864919,5824383505.75,1197.22,,4.21814713660208,inf,1267.1125,1253.14
3834,2009-03-13,RELIANCE,1229.9,1293.8,1226.0,1284.25,1202.0,4113560,5182067686.3,1259.75,,6.842762063227953,inf,1261.2275,1253.899
3835,2009-03-16,RELIANCE,1284.25,1334.0,1271.0,1327.6,1284.25,4526883,5901262946.75,1303.6,,3.37551099863733,inf,1258.5449999999998,1255.441
3836,2009-03-17,RELIANCE,1330.0,1343.0,1293.15,1300.2,1327.6,4755486,6257264631.65,1315.8,,-2.0638746610424725,inf,1255.9775,1256.79
3837,2009-03-18,RELIANCE,1315.1,1362.0,1315.1,1331.4,1300.2,4368767,5862592771.9,1341.93,,2.3996308260267685,inf,1252.9275000000002,1258.325
3838,2009-03-19,RELIANCE,1338.0,1353.85,1320.1,1345.7,1331.4,4341169,5805523673.4,1337.32,,1.0740573832056448,inf,1254.2025,1259.511
3839,2009-03-20,RELIANCE,1339.0,1359.9,1322.0,1339.2,1345.7,5105940,6821629680.9,1336.02,,-0.4830199895964925,inf,1257.7975,1258.978
3790,2009-03-23,RELIANCE,1354.0,1450.0,1354.0,1438.45,1339.2,4971588,6973223691.6,1402.61,,7.411140979689367,inf,1264.9625,1260.329
3791,2009-03-24,RELIANCE,1450.05,1475.0,1440.0,1452.45,1438.45,6896741,10047007295.25,1456.78,,0.9732698390628801,inf,1272.8975,1265.3629999999998
3792,2009-03-25,RELIANCE,1450.0,1549.0,1450.0,1532.2,1452.45,9567684,14365683304.15,1501.48,,5.490722572205583,inf,1286.8375,1272.942
3793,2009-03-26,RELIANCE,1549.7,1579.0,1523.0,1565.5,1532.2,8215501,12742884294.55,1551.08,,2.173345516251139,inf,1302.45,1282.294
3794,2009-03-27,RELIANCE,1554.0,1583.4,1535.0,1548.75,1565.5,6744638,10482723672.45,1554.23,,-1.0699457042478442,inf,1316.56,1291.718
3795,2009-03-30,RELIANCE,1521.1,1535.0,1495.0,1516.45,1548.75,6871088,10404397247.95,1514.23,,-2.085552865213879,inf,1327.8425000000002,1298.452
3796,2009-03-31,RELIANCE,1535.0,1551.95,1515.0,1524.75,1516.45,5714483,8789213981.9,1538.06,,0.5473309373866566,inf,1340.7775000000001,1306.1
3797,2009-04-01,RELIANCE,1523.0,1594.0,1497.35,1581.25,1524.75,4777855,7391764855.05,1547.09,,3.7055254959829482,inf,1358.5575000000001,1313.3780000000002
3798,2009-04-02,RELIANCE,1610.0,1680.0,1602.25,1661.35,1581.25,5489146,9066726560.25,1651.76,,5.065612648221339,inf,1381.7825,1322.007
3799,2009-04-06,RELIANCE,1700.0,1742.3,1645.6,1671.6,1661.35,5259028,8843657686.15,1681.61,,0.6169681283293706,inf,1404.8075,1331.766
3800,2009-04-08,RELIANCE,1639.95,1739.0,1605.0,1725.15,1671.6,9194966,15241784014.1,1657.62,,3.2035175879397095,inf,1433.575,1343.872
3801,2009-04-09,RELIANCE,1750.0,1767.85,1705.25,1735.75,1725.15,5193767,9016552992.3,1736.03,,0.6144393241167382,inf,1461.8674999999998,1355.861
3802,2009-04-13,RELIANCE,1759.95,1789.0,1723.0,1773.55,1735.75,3804850,6674712384.0,1754.26,,2.1777329684574362,inf,1492.8775,1368.2090000000003
3803,2009-04-15,RELIANCE,1750.0,1839.7,1733.15,1830.05,1773.55,6047211,10878459780.95,1798.92,,3.18570099517916,inf,1524.28,1380.2909999999997
3804,2009-04-16,RELIANCE,1811.1,1840.0,1718.35,1735.0,1830.05,6619758,11743094847.6,1773.95,,-5.1938471626458265,inf,1546.8174999999999,1389.5109999999997
3805,2009-04-17,RELIANCE,1750.1,1780.65,1702.35,1716.95,1735.0,6420246,11238842476.15,1750.53,,-1.0403458213256458,inf,1566.285,1398.448
3806,2009-04-20,RELIANCE,1720.0,1754.7,1688.3,1715.4,1716.95,4930249,8503054406.85,1724.67,,-0.09027636215381662,inf,1587.045,1406.2839999999999
3807,2009-04-21,RELIANCE,1695.0,1733.65,1684.7,1706.1,1715.4,5002628,8548339424.85,1708.77,,-0.5421476040573733,inf,1605.78,1414.806
3808,2009-04-22,RELIANCE,1720.0,1733.0,1691.0,1718.0,1706.1,4423560,7577739041.25,1713.04,,0.697497215872463,inf,1624.395,1423.0420000000001
3809,2009-04-23,RELIANCE,1717.0,1774.9,1696.0,1763.7,1718.0,4239012,7377868415.7,1740.47,,2.660069848661237,inf,1645.6200000000001,1432.1660000000002
3810,2009-04-24,RELIANCE,1750.0,1802.0,1727.0,1788.85,1763.7,5475144,9647368460.65,1762.03,,1.4259794749673904,inf,1663.14,1442.167
3811,2009-04-27,RELIANCE,1791.0,1807.0,1761.0,1785.55,1788.85,4197673,7488985008.25,1784.08,,-0.18447606003856973,inf,1679.795,1450.981
3812,2009-04-28,RELIANCE,1781.0,1792.0,1731.0,1737.15,1785.55,4024229,7097671396.75,1763.73,,-2.7106493797429287,inf,1690.0425,1457.93
3813,2009-04-29,RELIANCE,1751.0,1820.0,1745.85,1806.25,1737.15,4271409,7633236232.05,1787.05,,3.9777796966295313,inf,1702.08,1466.016
3762,2009-05-04,RELIANCE,1851.0,1895.0,1840.3,1887.1,1806.25,4285511,8038627496.5,1875.77,,4.476124567474043,inf,1718.9975,1475.719
3763,2009-05-05,RELIANCE,1885.0,1894.7,1836.0,1883.65,1887.1,4878488,9096206569.45,1864.55,,-0.18282020030734028,inf,1737.3575,1485.767
3764,2009-05-06,RELIANCE,1889.0,1938.1,1860.0,1881.5,1883.65,4881911,9273725317.05,1899.61,,-0.11414010033711627,inf,1755.1950000000002,1496.366
3765,2009-05-07,RELIANCE,1850.0,1924.9,1850.0,1915.55,1881.5,3674123,7010707411.35,1908.13,,1.8097262822216291,inf,1771.9100000000003,1506.829
3766,2009-05-08,RELIANCE,1920.0,1932.0,1875.0,1900.3,1915.55,3985320,7587812297.7,1903.94,,-0.7961159980162357,inf,1783.8575,1518.431
3767,2009-05-11,RELIANCE,1919.0,1928.0,1850.1,1861.6,1900.3,3757600,7060520528.3,1879.0,,-2.0365205493869416,inf,1793.3574999999996,1530.317
3768,2009-05-12,RELIANCE,1849.95,1975.4,1843.0,1959.9,1861.6,4585587,8720033827.2,1901.62,,5.280403953588321,inf,1805.095,1543.6119999999999
3769,2009-05-13,RELIANCE,1972.25,1975.0,1906.0,1933.0,1959.9,5226617,10143339757.45,1940.71,,-1.372519006071743,inf,1814.9575,1556.397
3770,2009-05-14,RELIANCE,1902.25,1927.5,1880.2,1908.95,1933.0,4047066,7724576192.8,1908.69,,-1.244180031039832,inf,1821.7275000000002,1569.5079999999998
3771,2009-05-15,RELIANCE,1915.0,1960.0,1911.65,1950.7,1908.95,3153527,6105916793.95,1936.22,,2.187066188218654,inf,1827.7599999999998,1583.457
3772,2009-05-18,RELIANCE,2147.0,2535.0,2101.25,2367.55,1950.7,52820,124406277.25,2355.29,,21.369252063361877,inf,1859.3875,1605.4769999999999
3773,2009-05-19,RELIANCE,2450.0,2500.0,2200.0,2230.9,2367.55,10473822,23953897350.75,2287.03,,-5.771789402546941,inf,1885.0849999999998,1624.279
3774,2009-05-20,RELIANCE,2200.0,2252.7,2136.2,2152.45,2230.9,6746905,14723041019.65,2182.19,,-3.5165179972208644,inf,1906.9375,1642.007
3775,2009-05-21,RELIANCE,2145.0,2177.0,2102.55,2115.45,2152.45,3977372,8515026881.2,2140.87,,-1.7189714046783897,inf,1927.405,1659.8029999999999
3776,2009-05-22,RELIANCE,2099.8,2207.2,2091.0,2185.75,2115.45,4446371,9629676774.75,2165.74,,3.3231700111087568,inf,1950.7925,1679.5810000000001
3777,2009-05-25,RELIANCE,2200.0,2215.0,2154.0,2194.75,2185.75,3104057,6771678458.05,2181.56,,0.4117579778108201,inf,1972.345,1699.254
3778,2009-05-26,RELIANCE,2180.1,2209.0,2130.5,2142.7,2194.75,2484080,5365943358.35,2160.13,,-2.3715685157762922,inf,1990.0375,1719.1119999999999
3779,2009-05-27,RELIANCE,2172.0,2205.0,2152.45,2186.35,2142.7,5225093,11371767100.35,2176.38,,2.0371493909553413,inf,2010.0775,1739.441
3780,2009-05-28,RELIANCE,2180.0,2246.0,2180.0,2220.55,2186.35,4498063,10011549261.65,2225.75,,1.5642509204839241,inf,2034.2475,1760.785
3781,2009-05-29,RELIANCE,2244.8,2307.7,2213.0,2271.9,2220.55,6396695,14521390949.65,2270.14,,2.3124901488369956,inf,2057.5299999999997,1782.183
3782,2009-06-01,RELIANCE,2330.0,2330.0,2256.15,2282.2,2271.9,2977383,6814553231.3,2288.77,,0.4533650248690403,inf,2077.2850000000003,1802.1419999999998
3783,2009-06-02,RELIANCE,2300.1,2308.45,2224.05,2279.2,2282.2,3299111,7456958915.35,2260.29,,-0.13145210761545878,inf,2097.0625,1821.1740000000002
3784,2009-06-03,RELIANCE,2261.3,2307.5,2225.5,2245.9,2279.2,3438123,7772193848.75,2260.59,,-1.4610389610389491,inf,2115.2825000000003,1840.088
3785,2009-06-04,RELIANCE,2224.8,2268.85,2160.0,2261.75,2245.9,3860237,8557148277.6,2216.74,,0.7057304421390048,inf,2132.5924999999997,1858.695
3786,2009-06-05,RELIANCE,2275.0,2281.0,2190.0,2212.75,2261.75,4677671,10416689973.6,2226.9,,-2.1664640212225046,inf,2148.215,1876.036
3787,2009-06-08,RELIANCE,2207.0,2261.8,2176.0,2194.0,2212.75,3778012,8371815295.6,2215.93,,-0.8473618800135578,inf,2164.835,1893.132
3788,2009-06-09,RELIANCE,2188.0,2291.0,2175.0,2272.15,2194.0,4153933,9318216770.25,2243.23,,3.5619872379216084,inf,2180.4475,1909.8059999999998
3789,2009-06-10,RELIANCE,2291.0,2339.9,2286.15,2320.2,2272.15,3965233,9197592951.1,2319.56,,2.1147371432343696,inf,2199.8075,1927.1609999999998
3733,2009-06-10,RELIANCE,2291.0,2339.9,2286.15,2320.2,2272.15,3965233,9197592951.1,2319.56,,2.1147371432343696,inf,2220.37,1942.921
3734,2009-06-11,RELIANCE,2320.0,2325.0,2282.5,2303.25,2320.2,2541401,5849708511.1,2301.77,,-0.7305404706490742,inf,2237.9975,1957.6760000000002
3735,2009-06-12,RELIANCE,2310.0,2379.0,2305.25,2362.1,2303.25,4916730,11544661172.8,2348.04,,2.5550852056876114,inf,2237.725,1973.943
3736,2009-06-15,RELIANCE,2359.7,2359.7,2165.3,2178.8,2362.1,7140962,15897843341.6,2226.29,,-7.760044028618592,inf,2235.12,1987.19
3737,2009-06-16,RELIANCE,2150.0,2184.9,2126.6,2143.35,2178.8,5128268,11059123409.8,2156.5,,-1.627042408665333,inf,2234.665,1999.5620000000001
3738,2009-06-17,RELIANCE,2125.8,2178.0,2036.35,2051.35,2143.35,4919878,10424138413.3,2118.78,,-4.2923460937317754,inf,2231.46,2008.964
3739,2009-06-18,RELIANCE,2058.0,2072.5,1990.1,2025.05,2051.35,6207405,12626966684.85,2034.18,,-1.2820825310161579,inf,2223.425,2016.2379999999998
3740,2009-06-19,RELIANCE,2045.0,2062.45,1977.1,2041.5,2025.05,4851582,9834254346.15,2027.02,,0.8123256215895927,inf,2215.7625,2023.636
3741,2009-06-22,RELIANCE,2047.7,2050.0,1932.55,1952.5,2041.5,4621154,9186613563.75,1987.95,,-4.359539554249327,inf,2206.2524999999996,2028.183
3742,2009-06-23,RELIANCE,1900.0,2033.7,1900.0,2015.3,1952.5,5946495,11794796368.25,1983.49,,3.2163892445582563,inf,2197.7,2033.774
3743,2009-06-24,RELIANCE,2025.0,2035.75,1972.05,2002.35,2015.3,4710244,9446491053.95,2005.52,,-0.6425842306356396,inf,2186.79,2038.3499999999997
3744,2009-06-25,RELIANCE,2001.2,2024.0,1942.45,1958.1,2002.35,5335839,10551268880.05,1977.43,,-2.209903363547831,inf,2171.1,2040.911
3745,2009-06-26,RELIANCE,1966.15,2037.0,1962.95,2029.2,1958.1,3979065,7964385196.05,2001.57,,3.631070936111544,inf,2158.45,2046.795
3746,2009-06-29,RELIANCE,2026.0,2112.9,2004.75,2087.0,2029.2,3726361,7735681571.9,2075.93,,2.8484131677508353,inf,2148.84,2054.196
3747,2009-06-30,RELIANCE,2100.0,2109.3,2010.6,2023.4,2087.0,2981288,6103027137.6,2047.11,,-3.0474365117393343,inf,2137.7149999999997,2060.356
3748,2009-07-01,RELIANCE,2029.9,2085.0,1988.0,2058.8,2023.4,3718079,7577789853.6,2038.09,,1.7495304932292226,inf,2127.5675,2067.41
3749,2009-07-02,RELIANCE,2183.0,2183.0,1995.35,2011.35,2058.8,3850061,7789741492.85,2023.28,,-2.3047406256071628,inf,2117.4975,2073.277
3750,2009-07-03,RELIANCE,2000.0,2035.1,1980.0,2027.65,2011.35,4332698,8719619982.1,2012.52,,0.8104009744698925,inf,2109.18,2078.5559999999996
3751,2009-07-06,RELIANCE,2048.0,2052.0,1861.05,1893.15,2027.65,5923485,11580531220.5,1955.02,,-6.633294700761966,inf,2090.23,2080.6420000000003
3752,2009-07-07,RELIANCE,1901.0,1913.0,1825.2,1855.45,1893.15,5835396,10826624315.2,1855.34,,-1.9913900113567358,inf,2066.9925,2082.04
3753,2009-07-08,RELIANCE,1855.45,1890.0,1797.3,1829.65,1855.45,5771172,10637899785.35,1843.28,,-1.3904982618771702,inf,2042.4650000000001,2083.89
3754,2009-07-09,RELIANCE,1835.0,1874.9,1830.1,1853.4,1829.65,3688001,6849897258.25,1857.35,,1.298062470964392,inf,2019.9725000000003,2084.833
3755,2009-07-10,RELIANCE,1853.0,1866.95,1745.0,1775.15,1853.4,4201235,7646205177.5,1819.99,,-4.221970432718248,inf,1990.625,2082.594
3756,2009-07-13,RELIANCE,1749.7,1768.5,1717.1,1750.95,1775.15,4149470,7222450249.45,1740.57,,-1.363265076190747,inf,1969.2325,2079.94
3757,2009-07-14,RELIANCE,1774.0,1825.0,1766.0,1814.05,1750.95,3699051,6616607003.4,1788.73,,3.6037579599645855,inf,1952.7675000000004,2078.591
3758,2009-07-15,RELIANCE,1850.0,1890.0,1806.55,1876.3,1814.05,3173993,5850541566.45,1843.27,,3.4315481932692045,inf,1944.0149999999999,2077.806
3759,2009-07-16,RELIANCE,1901.0,1968.4,1880.0,1935.4,1876.3,5526846,10633605381.1,1923.99,,3.149816127484951,inf,1939.5325,2078.508
3760,2009-07-17,RELIANCE,1945.1,1966.0,1925.3,1937.05,1935.4,3305062,6434521074.75,1946.87,,0.0852536943267471,inf,1934.3100000000002,2080.017
3761,2009-07-20,RELIANCE,1960.0,2039.0,1950.0,2033.3,1937.05,4118480,8276926569.1,2009.7,,4.968896001651997,inf,1938.35,2081.485
3703,2009-07-20,RELIANCE,1960.0,2039.0,1950.0,2033.3,1937.05,4118480,8276926569.1,2009.7,,4.968896001651997,inf,1939.25,2083.491
3704,2009-07-21,RELIANCE,2088.7,2088.7,2007.35,2018.65,2033.3,3083413,6248573040.8,2026.51,,-0.7205036148133509,inf,1940.065,2085.685
3705,2009-07-22,RELIANCE,2025.0,2057.6,1962.6,1975.7,2018.65,3145153,6291909181.6,2000.51,,-2.1276595744680873,inf,1940.9450000000002,2086.185
3706,2009-07-23,RELIANCE,1990.0,2053.8,1987.0,2041.55,1975.7,2965247,5997023656.05,2022.44,,3.332995900187271,inf,1941.5625,2079.665
3707,2009-07-24,RELIANCE,2050.0,2067.4,1986.1,2016.85,2041.55,4238518,8547520768.1,2016.63,,-1.2098650535132642,inf,1938.0549999999998,2075.384
3708,2009-07-27,RELIANCE,1950.0,1995.0,1906.65,1940.65,2016.85,6017644,11609959806.25,1929.32,,-3.7781689267917704,inf,1933.9175000000002,2071.1479999999997
3709,2009-07-28,RELIANCE,1947.0,1959.7,1885.6,1907.6,1940.65,5756294,10991021322.6,1909.39,,-1.7030376420271651,inf,1926.3575,2066.991
3710,2009-07-29,RELIANCE,1900.0,1938.0,1871.0,1930.4,1907.6,4766525,9079072440.9,1904.76,,1.1952191235059857,inf,1922.3100000000002,2061.884
3711,2009-07-30,RELIANCE,1920.0,1925.4,1889.0,1900.3,1930.4,3079359,5879067398.05,1909.19,,-1.5592623290509808,inf,1915.9424999999999,2055.995
3712,2009-07-31,RELIANCE,1915.0,1974.9,1911.25,1955.4,1900.3,3491976,6782863509.65,1942.41,,2.89954217755092,inf,1919.0549999999998,2052.2490000000003
3713,2009-08-03,RELIANCE,1968.9,2031.0,1958.1,2017.0,1955.4,2737892,5453044935.35,1991.69,,3.150250588114959,inf,1927.1325000000002,2048.862
3714,2009-08-04,RELIANCE,2033.0,2053.0,2002.5,2039.75,2017.0,3837378,7801876860.9,2033.13,,1.1279127416955874,inf,1937.6375,2045.2459999999999
3715,2009-08-05,RELIANCE,2035.0,2084.0,2031.6,2076.4,2039.75,3804751,7845213211.85,2061.95,,1.796788822159583,inf,1948.7875,2041.336
3716,2009-08-06,RELIANCE,2043.65,2125.0,2026.35,2046.8,2076.4,4917080,10223792015.65,2079.24,,-1.4255442111346626,inf,1962.3699999999997,2036.6280000000002
3717,2009-08-07,RELIANCE,2036.5,2064.0,1990.2,1997.75,2046.8,3999933,8081080440.9,2020.3,,-2.396423685753369,inf,1974.7099999999998,2030.9990000000003
3718,2009-08-10,RELIANCE,2030.45,2034.75,1973.0,1988.1,1997.75,3013118,6025752031.35,1999.84,,-0.48304342385183785,inf,1983.4125,2025.8429999999998
3719,2009-08-11,RELIANCE,1993.0,2048.05,1979.0,2000.4,1988.1,3140057,6326500127.35,2014.77,,0.6186811528595233,inf,1989.6174999999998,2020.616
3720,2009-08-12,RELIANCE,1974.95,2000.0,1943.3,1990.7,2000.4,3424032,6751593708.1,1971.83,,-0.48490301939612307,inf,1992.3825000000002,2016.175
3721,2009-08-13,RELIANCE,2025.0,2044.1,1997.0,2024.3,1990.7,3031487,6126734502.65,2021.03,,1.6878484955040893,inf,1996.7449999999997,2012.781
3722,2009-08-14,RELIANCE,2027.0,2064.0,2007.0,2036.45,2024.3,3344427,6806958812.8,2035.31,,0.6002074791285922,inf,1996.9025000000001,2008.067
3723,2009-08-17,RELIANCE,2009.0,2010.0,1925.0,1941.95,2036.45,3433349,6745938773.35,1964.83,,-4.640428196125611,inf,1992.3349999999998,2000.5019999999997
3724,2009-08-18,RELIANCE,1923.7,1956.2,1920.15,1941.2,1941.95,2973261,5771381635.65,1941.09,,-0.03862097376348516,inf,1988.4625,1992.9219999999998
3725,2009-08-19,RELIANCE,1940.0,1949.9,1871.0,1885.85,1941.2,3331420,6333963414.4,1901.28,,-2.8513290747991005,inf,1983.97,1984.5739999999998
3726,2009-08-20,RELIANCE,1900.0,1929.0,1888.55,1898.4,1885.85,2352019,4497714070.4,1912.28,,0.665482408463037,inf,1976.8125,1975.3
3727,2009-08-21,RELIANCE,1888.0,1935.0,1867.6,1928.8,1898.4,3010806,5732685214.65,1904.04,,1.6013485040033641,inf,1972.4099999999999,1970.3
3728,2009-08-24,RELIANCE,1960.0,1980.9,1948.6,1974.3,1928.8,2530517,4977876544.65,1967.14,,2.3589796764827873,inf,1974.0925,1966.9189999999999
3729,2009-08-25,RELIANCE,1965.2,2033.0,1955.55,2025.65,1974.3,3250116,6485487332.9,1995.46,,2.6009218457174765,inf,1979.9950000000001,1966.405
3730,2009-08-26,RELIANCE,2026.05,2046.7,2011.25,2040.15,2025.65,2513686,5112406469.85,2033.83,,0.7158196134574086,inf,1985.4824999999996,1966.707
3731,2009-08-27,RELIANCE,2034.0,2059.0,2020.0,2042.35,2040.15,2934592,5991059908.65,2041.53,,0.10783520819546691,inf,1992.5850000000003,1966.724
3732,2009-08-28,RELIANCE,2050.0,2080.0,2025.55,2074.1,2042.35,2500430,5142170020.25,2056.51,,1.5545817318285309,inf,1998.52,1969.156
3677,2009-08-31,RELIANCE,2064.0,2064.0,1995.0,2005.1,2074.1,3604830,7288767849.3,2021.94,,-3.32674412998409,inf,1997.925,1968.9520000000002
3678,2009-09-01,RELIANCE,2024.8,2042.0,1965.4,1980.85,2005.1,2598213,5199060979.95,2001.01,,-1.20941598922747,inf,1994.98,1968.5220000000002
3679,2009-09-02,RELIANCE,1969.0,1997.9,1960.0,1971.15,1980.85,2725762,5387296348.7,1976.44,,-0.48968876997247734,inf,1989.7175,1968.783
3680,2009-09-03,RELIANCE,1980.0,1987.2,1923.3,1930.8,1971.15,3022616,5898785370.25,1951.55,,-2.047028384445635,inf,1983.9175000000002,1966.815
3681,2009-09-04,RELIANCE,1938.0,1994.0,1935.0,1981.15,1930.8,2898625,5691633725.65,1963.56,,2.6077273668945584,inf,1983.0875,1964.698
3682,2009-09-07,RELIANCE,1985.0,2008.95,1976.5,2002.85,1981.15,2580500,5146904359.1,1994.54,,1.0953234232642564,inf,1983.825,1964.2869999999998
3683,2009-09-08,RELIANCE,2015.0,2094.4,2005.35,2075.6,2002.85,5949983,12249350252.1,2058.72,,3.6323239383877977,inf,1987.5850000000003,1964.6230000000003
3684,2009-09-09,RELIANCE,2075.0,2174.5,2062.0,2168.45,2075.6,6009262,12841928543.55,2137.02,,4.4734052804008435,inf,1996.4724999999999,1967.765
3685,2009-09-10,RELIANCE,2190.05,2239.9,2132.6,2147.45,2168.45,4076750,8873060600.7,2176.5,,-0.9684336738223156,inf,2002.6300000000003,1970.161
3686,2009-09-11,RELIANCE,2165.0,2171.3,2105.0,2140.85,2147.45,3585424,7666219235.2,2138.16,,-0.3073412652215376,inf,2007.85,1975.115
3687,2009-09-14,RELIANCE,2135.0,2159.1,2111.5,2139.5,2140.85,2176986,4652694187.35,2137.22,,-0.06305906532451638,inf,2017.7275000000002,1980.796
3688,2009-09-15,RELIANCE,2142.0,2184.0,2142.0,2180.9,2139.5,2157020,4685895138.25,2172.39,,1.9350315494274406,inf,2029.7125,1987.8210000000001
3689,2009-09-16,RELIANCE,2196.0,2218.7,2163.6,2184.0,2180.9,2215286,4829910535.35,2180.27,,0.14214315190975785,inf,2044.6199999999997,1994.433
3690,2009-09-17,RELIANCE,2185.0,2200.0,2071.0,2086.15,2184.0,16579451,35086011385.95,2116.23,,-4.480311355311351,inf,2054.0074999999997,2000.6530000000002
3691,2009-09-18,RELIANCE,2080.0,2113.0,2075.1,2102.55,2086.15,2938873,6169150046.4,2099.16,,0.7861371425832318,inf,2062.695,2007.685
3692,2009-09-22,RELIANCE,2128.7,2139.7,2088.1,2097.95,2102.55,2629983,5556165829.1,2112.62,,-0.21878195524483907,inf,2068.8774999999996,2013.3630000000003
3693,2009-09-23,RELIANCE,2097.0,2125.0,2090.0,2101.7,2097.95,2784741,5865682444.8,2106.37,,0.17874591863485786,inf,2072.68,2017.871
3694,2009-09-24,RELIANCE,2090.0,2130.0,2058.0,2100.95,2101.7,4761898,9945424282.6,2088.54,,-0.035685397535328546,inf,2075.7200000000003,2021.1819999999998
3695,2009-09-25,RELIANCE,2084.4,2147.9,2075.1,2135.0,2100.95,3566397,7574908314.45,2123.97,,1.6206953997001443,inf,2080.3525,2025.141
3696,2009-09-29,RELIANCE,2145.5,2181.6,2140.0,2171.05,2135.0,4600745,9964458815.3,2165.84,,1.688524590163943,inf,2085.2,2027.896
3697,2009-09-30,RELIANCE,2184.0,2212.9,2165.0,2201.65,2171.05,4222636,9288438316.45,2199.68,,1.4094562538863642,inf,2095.0275,2031.263
3698,2009-10-01,RELIANCE,2199.9,2199.9,2154.0,2174.35,2201.65,3010715,6542271591.85,2173.0,,-1.2399791065791648,inf,2104.7025000000003,2034.3770000000002
3699,2009-10-05,RELIANCE,2159.9,2172.0,2121.3,2139.1,2174.35,2961545,6334451233.9,2138.9,,-1.6211741439970566,inf,2113.1,2037.6449999999998
3700,2009-10-06,RELIANCE,2159.95,2159.95,2102.0,2134.1,2139.1,3669459,7813790311.55,2129.41,,-0.2337431630124819,inf,2123.265,2039.496
3701,2009-10-07,RELIANCE,2149.5,2158.0,2084.1,2101.3,2134.1,3100036,6601576230.55,2129.52,,-1.5369476594348779,inf,2129.2725,2041.185
3702,2009-10-08,RELIANCE,2200.0,2235.5,2100.0,2119.65,2101.3,7026835,15090107041.2,2147.5,,0.8732689287583831,inf,2135.1125,2044.765
3650,2009-10-08,RELIANCE,2200.0,2235.5,2100.0,2119.65,2101.3,7026835,15090107041.2,2147.5,,0.8732689287583831,inf,2137.3149999999996,2049.006
3651,2009-10-09,RELIANCE,2128.65,2131.6,2090.0,2099.75,2119.65,3162237,6665709633.25,2107.91,,-0.938834241502139,inf,2133.88,2052.393
3652,2009-10-12,RELIANCE,2120.0,2186.0,2120.0,2169.05,2099.75,4496196,9681889098.5,2153.35,,3.3003929039171416,inf,2134.96,2057.768
3653,2009-10-14,RELIANCE,2175.0,2197.5,2152.65,2184.2,2169.05,3335821,7271282171.3,2179.76,,0.6984624605241758,inf,2137.1274999999996,2062.344
3654,2009-10-15,RELIANCE,2199.0,2221.8,2165.0,2171.5,2184.2,3250759,7119344880.45,2190.06,,-0.5814485852943787,inf,2138.7275,2065.434
3655,2009-10-16,RELIANCE,2170.0,2226.0,2161.0,2218.75,2171.5,3357818,7411994349.25,2207.38,,2.1759152659451995,inf,2140.62,2069.014
3656,2009-10-17,RELIANCE,2285.3,2285.3,2211.3,2225.2,2218.75,740522,1650666470.85,2229.06,,0.2907042253521045,inf,2142.68,2071.99
